geo,time,edu_cned_14,teaching_mode,plan,fp_ciclos,value
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Transporte y Mantenimiento de Vehículos,7259
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,"Textil, Confección y Piel",5253
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Servicios Socioculturales y a la Comunidad,455
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Seguridad y Medio Ambiente,2318
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Sanidad,1620
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Química,987
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Marítimo-Pesquera,307
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,"Madera, Mueble y Corcho",2108
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Instalación y Mantenimiento,3329
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Informática y Comunicaciones,1506
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Industrias Extractivas,7498
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Industrias Alimentarias,2496
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Imagen y Sonido,9784
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Imagen Personal,1178
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Hostelería y Turismo,6402
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Fabricación Mecánica,7678
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Energía y Agua,1369
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Electricidad y Electrónica,274
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Edificación y Obra Civil,3584
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Comercio y Marketing,9134
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Artes y Artesanías,6452
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Artes Gráficas,8108
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Agraria,8800
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Administración y Gestión,3511
Galicia,2018-2019,FP Básica y Grado Medio,A Distancia,LOGSE,Actividades Físicas y Deportivas,6801
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Todas las familias,8067
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Servicios personales, socioculturales y a la comunidad",1236
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Servicios a la empresa,1884
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Agricultura, pesca, extracción y energía",250
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Comercio, transporte y reparación de vehículos",2621
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Construcción,3641
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Industria,9993
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Hostelería,315
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Actividades sanitarias,5835
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Familias STEM,8332
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Familias Industriales,6976
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Familias ni Industriales ni STEM,52
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Vidrio y Cerámica,6667
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,No distribuido por familia profesional,7475
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Transporte y Mantenimiento de Vehículos,1633
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Textil, Confección y Piel",314
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Servicios Socioculturales y a la Comunidad,7485
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Seguridad y Medio Ambiente,475
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Sanidad,9212
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Química,9581
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Marítimo-Pesquera,8511
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Madera, Mueble y Corcho",8146
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Instalación y Mantenimiento,1001
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Informática y Comunicaciones,2847
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Industrias Extractivas,2305
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Industrias Alimentarias,4787
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Imagen y Sonido,2364
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Imagen Personal,8251
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Hostelería y Turismo,8358
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Fabricación Mecánica,5957
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Energía y Agua,6374
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Electricidad y Electrónica,5132
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Edificación y Obra Civil,238
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Comercio y Marketing,1603
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Artes y Artesanías,1063
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Artes Gráficas,7847
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Agraria,342
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Administración y Gestión,7678
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Actividades Físicas y Deportivas,9140
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Todas las familias,4987
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,"Servicios personales, socioculturales y a la comunidad",5981
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Servicios a la empresa,2445
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,"Agricultura, pesca, extracción y energía",2536
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,"Comercio, transporte y reparación de vehículos",7172
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Construcción,2218
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Industria,4660
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Hostelería,9811
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Actividades sanitarias,206
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Familias STEM,3413
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Familias Industriales,4821
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Familias ni Industriales ni STEM,1632
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Vidrio y Cerámica,7060
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,No distribuido por familia profesional,6457
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Transporte y Mantenimiento de Vehículos,1530
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,"Textil, Confección y Piel",623
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Servicios Socioculturales y a la Comunidad,5706
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Seguridad y Medio Ambiente,6353
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Sanidad,7407
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Química,6217
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Marítimo-Pesquera,8343
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,"Madera, Mueble y Corcho",210
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Instalación y Mantenimiento,9292
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Informática y Comunicaciones,1366
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Industrias Extractivas,7066
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Industrias Alimentarias,6249
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Imagen y Sonido,7791
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Imagen Personal,3869
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Hostelería y Turismo,4
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Fabricación Mecánica,922
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Energía y Agua,4463
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Electricidad y Electrónica,4546
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Edificación y Obra Civil,4437
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Comercio y Marketing,5520
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Artes y Artesanías,3786
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Artes Gráficas,9036
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Agraria,7321
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Administración y Gestión,7343
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Actividades Físicas y Deportivas,5227
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Todas las familias,3409
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Servicios personales, socioculturales y a la comunidad",6226
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Servicios a la empresa,8068
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Agricultura, pesca, extracción y energía",5742
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Comercio, transporte y reparación de vehículos",8014
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Construcción,2745
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Industria,5814
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Hostelería,3424
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Actividades sanitarias,4762
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Familias STEM,9459
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Familias Industriales,3095
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Familias ni Industriales ni STEM,6081
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Vidrio y Cerámica,1352
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,No distribuido por familia profesional,5518
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Transporte y Mantenimiento de Vehículos,7367
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Textil, Confección y Piel",8218
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Servicios Socioculturales y a la Comunidad,5773
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Seguridad y Medio Ambiente,288
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Sanidad,6271
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Química,8343
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Marítimo-Pesquera,3034
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Madera, Mueble y Corcho",8943
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Instalación y Mantenimiento,4802
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Informática y Comunicaciones,9447
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Industrias Extractivas,5377
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Industrias Alimentarias,8623
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Imagen y Sonido,1402
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Imagen Personal,4565
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Hostelería y Turismo,6706
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Fabricación Mecánica,9640
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Energía y Agua,4102
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Electricidad y Electrónica,3932
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Edificación y Obra Civil,2531
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Comercio y Marketing,5879
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Artes y Artesanías,3193
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Artes Gráficas,8602
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Agraria,2432
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Administración y Gestión,2799
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOE,Actividades Físicas y Deportivas,1491
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Todas las familias,7835
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Servicios personales, socioculturales y a la comunidad",5277
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Servicios a la empresa,373
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Agricultura, pesca, extracción y energía",2926
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Comercio, transporte y reparación de vehículos",9655
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Construcción,3484
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Industria,1062
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Hostelería,2111
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Actividades sanitarias,2030
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Familias STEM,7177
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Familias Industriales,2206
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Familias ni Industriales ni STEM,2076
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Vidrio y Cerámica,3689
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,No distribuido por familia profesional,2518
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Transporte y Mantenimiento de Vehículos,7179
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Textil, Confección y Piel",9537
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Servicios Socioculturales y a la Comunidad,5004
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Seguridad y Medio Ambiente,9780
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Sanidad,9097
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Química,3699
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Marítimo-Pesquera,8798
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Madera, Mueble y Corcho",9059
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Instalación y Mantenimiento,2496
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Informática y Comunicaciones,976
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Industrias Extractivas,2745
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Industrias Alimentarias,8510
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Imagen y Sonido,193
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Imagen Personal,3984
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Hostelería y Turismo,1602
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Fabricación Mecánica,3126
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Energía y Agua,654
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Electricidad y Electrónica,6671
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Edificación y Obra Civil,9279
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Comercio y Marketing,6273
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Artes y Artesanías,3186
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Artes Gráficas,1388
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Agraria,3923
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Administración y Gestión,3962
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Actividades Físicas y Deportivas,6838
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Todas las familias,6616
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,"Servicios personales, socioculturales y a la comunidad",5122
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Servicios a la empresa,847
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,"Agricultura, pesca, extracción y energía",2580
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,"Comercio, transporte y reparación de vehículos",1069
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Construcción,9787
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Industria,6618
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Hostelería,2098
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Actividades sanitarias,2527
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Familias STEM,267
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Familias Industriales,4461
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Familias ni Industriales ni STEM,6173
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Vidrio y Cerámica,6038
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,No distribuido por familia profesional,2728
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Transporte y Mantenimiento de Vehículos,4955
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,"Textil, Confección y Piel",9319
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Servicios Socioculturales y a la Comunidad,4018
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Seguridad y Medio Ambiente,1735
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Sanidad,373
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Química,8585
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Marítimo-Pesquera,819
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,"Madera, Mueble y Corcho",9057
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Instalación y Mantenimiento,3667
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Informática y Comunicaciones,8242
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Industrias Extractivas,9821
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Industrias Alimentarias,892
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Imagen y Sonido,1449
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Imagen Personal,4115
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Hostelería y Turismo,6756
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Fabricación Mecánica,8022
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Energía y Agua,656
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Electricidad y Electrónica,6924
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Edificación y Obra Civil,578
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Comercio y Marketing,2714
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Artes y Artesanías,2962
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Artes Gráficas,3783
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Agraria,5418
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Administración y Gestión,831
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Actividades Físicas y Deportivas,2071
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Todas las familias,9917
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,"Servicios personales, socioculturales y a la comunidad",1618
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Servicios a la empresa,2508
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,"Agricultura, pesca, extracción y energía",6466
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,"Comercio, transporte y reparación de vehículos",7120
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Construcción,7813
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Industria,9767
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Hostelería,6401
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Actividades sanitarias,1760
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Familias STEM,877
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Familias Industriales,2797
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Familias ni Industriales ni STEM,507
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Vidrio y Cerámica,9302
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,No distribuido por familia profesional,356
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Transporte y Mantenimiento de Vehículos,9449
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,"Textil, Confección y Piel",1542
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Servicios Socioculturales y a la Comunidad,6535
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Seguridad y Medio Ambiente,2665
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Sanidad,2813
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Química,3243
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Marítimo-Pesquera,5068
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,"Madera, Mueble y Corcho",5975
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Instalación y Mantenimiento,6660
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Informática y Comunicaciones,5658
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Industrias Extractivas,2355
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Industrias Alimentarias,6176
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Imagen y Sonido,1500
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Imagen Personal,4401
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Hostelería y Turismo,1609
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Fabricación Mecánica,710
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Energía y Agua,8225
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Electricidad y Electrónica,2724
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Edificación y Obra Civil,676
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Comercio y Marketing,6285
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Artes y Artesanías,1270
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Artes Gráficas,1490
Galicia,2018-2019,FP Grado Medio y FP Grado Superior,A Distancia,LOGSE,Agraria,7051
