geo,time,edu_cned_14,teaching_mode,plan,fp_ciclos,value
España,2014-2015,FP Grado Medio,A Distancia,LOE,"Textil, Confección y Piel",3424
España,2014-2015,FP Grado Medio,A Distancia,LOE,Servicios Socioculturales y a la Comunidad,9156
España,2014-2015,FP Grado Medio,A Distancia,LOE,Seguridad y Medio Ambiente,5243
España,2014-2015,FP Grado Medio,A Distancia,LOE,Sanidad,8400
España,2014-2015,FP Grado Medio,A Distancia,LOE,Química,3404
España,2014-2015,FP Grado Medio,A Distancia,LOE,Marítimo-Pesquera,7751
España,2014-2015,FP Grado Medio,A Distancia,LOE,"Madera, Mueble y Corcho",269
España,2014-2015,FP Grado Medio,A Distancia,LOE,Instalación y Mantenimiento,6249
España,2014-2015,FP Grado Medio,A Distancia,LOE,Informática y Comunicaciones,6853
España,2014-2015,FP Grado Medio,A Distancia,LOE,Industrias Extractivas,6741
España,2014-2015,FP Grado Medio,A Distancia,LOE,Industrias Alimentarias,4331
España,2014-2015,FP Grado Medio,A Distancia,LOE,Imagen y Sonido,9392
España,2014-2015,FP Grado Medio,A Distancia,LOE,Imagen Personal,5835
España,2014-2015,FP Grado Medio,A Distancia,LOE,Hostelería y Turismo,9889
España,2014-2015,FP Grado Medio,A Distancia,LOE,Fabricación Mecánica,3155
España,2014-2015,FP Grado Medio,A Distancia,LOE,Energía y Agua,7666
España,2014-2015,FP Grado Medio,A Distancia,LOE,Electricidad y Electrónica,7249
España,2014-2015,FP Grado Medio,A Distancia,LOE,Edificación y Obra Civil,511
España,2014-2015,FP Grado Medio,A Distancia,LOE,Comercio y Marketing,1610
España,2014-2015,FP Grado Medio,A Distancia,LOE,Artes y Artesanías,2495
España,2014-2015,FP Grado Medio,A Distancia,LOE,Artes Gráficas,8535
España,2014-2015,FP Grado Medio,A Distancia,LOE,Agraria,4057
España,2014-2015,FP Grado Medio,A Distancia,LOE,Administración y Gestión,3064
España,2014-2015,FP Grado Medio,A Distancia,LOE,Actividades Físicas y Deportivas,8246
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Todas las familias,2986
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,"Servicios personales, socioculturales y a la comunidad",1992
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Servicios a la empresa,8245
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,"Agricultura, pesca, extracción y energía",6492
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,"Comercio, transporte y reparación de vehículos",133
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Construcción,2926
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Industria,132
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Hostelería,140
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Actividades sanitarias,4270
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Familias STEM,2706
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Familias Industriales,2730
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Familias ni Industriales ni STEM,6276
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Vidrio y Cerámica,9041
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,No distribuido por familia profesional,166
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Transporte y Mantenimiento de Vehículos,9743
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,"Textil, Confección y Piel",757
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Servicios Socioculturales y a la Comunidad,9578
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Seguridad y Medio Ambiente,5323
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Sanidad,1585
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Química,1795
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Marítimo-Pesquera,242
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,"Madera, Mueble y Corcho",4417
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Instalación y Mantenimiento,9664
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Informática y Comunicaciones,3739
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Industrias Extractivas,9064
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Industrias Alimentarias,5713
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Imagen y Sonido,3589
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Imagen Personal,8854
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Hostelería y Turismo,4306
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Fabricación Mecánica,3202
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Energía y Agua,8392
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Electricidad y Electrónica,6232
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Edificación y Obra Civil,5756
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Comercio y Marketing,9060
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Artes y Artesanías,6758
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Artes Gráficas,195
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Agraria,6841
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Administración y Gestión,3954
España,2014-2015,FP Grado Medio,A Distancia,LOGSE,Actividades Físicas y Deportivas,4983
España,2014-2015,FP Básica,Todas las modalidades,LOE,Todas las familias,5369
España,2014-2015,FP Básica,Todas las modalidades,LOE,"Servicios personales, socioculturales y a la comunidad",9965
España,2014-2015,FP Básica,Todas las modalidades,LOE,Servicios a la empresa,562
España,2014-2015,FP Básica,Todas las modalidades,LOE,"Agricultura, pesca, extracción y energía",9426
España,2014-2015,FP Básica,Todas las modalidades,LOE,"Comercio, transporte y reparación de vehículos",2808
España,2014-2015,FP Básica,Todas las modalidades,LOE,Construcción,2717
España,2014-2015,FP Básica,Todas las modalidades,LOE,Industria,3819
España,2014-2015,FP Básica,Todas las modalidades,LOE,Hostelería,9613
España,2014-2015,FP Básica,Todas las modalidades,LOE,Actividades sanitarias,3100
España,2014-2015,FP Básica,Todas las modalidades,LOE,Familias STEM,7976
España,2014-2015,FP Básica,Todas las modalidades,LOE,Familias Industriales,6079
España,2014-2015,FP Básica,Todas las modalidades,LOE,Familias ni Industriales ni STEM,9845
España,2014-2015,FP Básica,Todas las modalidades,LOE,Vidrio y Cerámica,26
España,2014-2015,FP Básica,Todas las modalidades,LOE,No distribuido por familia profesional,621
España,2014-2015,FP Básica,Todas las modalidades,LOE,Transporte y Mantenimiento de Vehículos,7227
España,2014-2015,FP Básica,Todas las modalidades,LOE,"Textil, Confección y Piel",8224
España,2014-2015,FP Básica,Todas las modalidades,LOE,Servicios Socioculturales y a la Comunidad,2961
España,2014-2015,FP Básica,Todas las modalidades,LOE,Seguridad y Medio Ambiente,4790
España,2014-2015,FP Básica,Todas las modalidades,LOE,Sanidad,9241
España,2014-2015,FP Básica,Todas las modalidades,LOE,Química,3628
España,2014-2015,FP Básica,Todas las modalidades,LOE,Marítimo-Pesquera,6856
España,2014-2015,FP Básica,Todas las modalidades,LOE,"Madera, Mueble y Corcho",1619
España,2014-2015,FP Básica,Todas las modalidades,LOE,Instalación y Mantenimiento,6463
España,2014-2015,FP Básica,Todas las modalidades,LOE,Informática y Comunicaciones,6250
España,2014-2015,FP Básica,Todas las modalidades,LOE,Industrias Extractivas,9581
España,2014-2015,FP Básica,Todas las modalidades,LOE,Industrias Alimentarias,7924
España,2014-2015,FP Básica,Todas las modalidades,LOE,Imagen y Sonido,718
España,2014-2015,FP Básica,Todas las modalidades,LOE,Imagen Personal,839
España,2014-2015,FP Básica,Todas las modalidades,LOE,Hostelería y Turismo,7535
España,2014-2015,FP Básica,Todas las modalidades,LOE,Fabricación Mecánica,4705
España,2014-2015,FP Básica,Todas las modalidades,LOE,Energía y Agua,1327
España,2014-2015,FP Básica,Todas las modalidades,LOE,Electricidad y Electrónica,2882
España,2014-2015,FP Básica,Todas las modalidades,LOE,Edificación y Obra Civil,3286
España,2014-2015,FP Básica,Todas las modalidades,LOE,Comercio y Marketing,6384
España,2014-2015,FP Básica,Todas las modalidades,LOE,Artes y Artesanías,9856
España,2014-2015,FP Básica,Todas las modalidades,LOE,Artes Gráficas,6754
España,2014-2015,FP Básica,Todas las modalidades,LOE,Agraria,3713
España,2014-2015,FP Básica,Todas las modalidades,LOE,Administración y Gestión,2483
España,2014-2015,FP Básica,Todas las modalidades,LOE,Actividades Físicas y Deportivas,8219
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Todas las familias,4550
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,"Servicios personales, socioculturales y a la comunidad",9519
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Servicios a la empresa,799
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,"Agricultura, pesca, extracción y energía",4494
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,"Comercio, transporte y reparación de vehículos",7250
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Construcción,9296
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Industria,2856
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Hostelería,8613
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Actividades sanitarias,8472
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Familias STEM,9872
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Familias Industriales,3714
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Familias ni Industriales ni STEM,9059
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Vidrio y Cerámica,6178
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,No distribuido por familia profesional,2382
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Transporte y Mantenimiento de Vehículos,8045
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,"Textil, Confección y Piel",2075
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Servicios Socioculturales y a la Comunidad,1458
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Seguridad y Medio Ambiente,4134
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Sanidad,6003
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Química,9184
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Marítimo-Pesquera,2096
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,"Madera, Mueble y Corcho",7408
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Instalación y Mantenimiento,9274
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Informática y Comunicaciones,1973
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Industrias Extractivas,3182
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Industrias Alimentarias,1115
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Imagen y Sonido,6682
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Imagen Personal,6248
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Hostelería y Turismo,2358
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Fabricación Mecánica,9700
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Energía y Agua,1776
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Electricidad y Electrónica,2429
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Edificación y Obra Civil,5533
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Comercio y Marketing,145
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Artes y Artesanías,4520
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Artes Gráficas,9695
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Agraria,64
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Administración y Gestión,3629
España,2014-2015,FP Básica,Todas las modalidades,LOGSE,Actividades Físicas y Deportivas,912
España,2014-2015,FP Básica,Presencial,LOE,Todas las familias,999
España,2014-2015,FP Básica,Presencial,LOE,"Servicios personales, socioculturales y a la comunidad",8530
España,2014-2015,FP Básica,Presencial,LOE,Servicios a la empresa,2728
España,2014-2015,FP Básica,Presencial,LOE,"Agricultura, pesca, extracción y energía",1080
España,2014-2015,FP Básica,Presencial,LOE,"Comercio, transporte y reparación de vehículos",4115
España,2014-2015,FP Básica,Presencial,LOE,Construcción,4008
España,2014-2015,FP Básica,Presencial,LOE,Industria,7420
España,2014-2015,FP Básica,Presencial,LOE,Hostelería,9912
España,2014-2015,FP Básica,Presencial,LOE,Actividades sanitarias,2462
España,2014-2015,FP Básica,Presencial,LOE,Familias STEM,1743
España,2014-2015,FP Básica,Presencial,LOE,Familias Industriales,4434
España,2014-2015,FP Básica,Presencial,LOE,Familias ni Industriales ni STEM,8604
España,2014-2015,FP Básica,Presencial,LOE,Vidrio y Cerámica,9161
España,2014-2015,FP Básica,Presencial,LOE,No distribuido por familia profesional,8531
España,2014-2015,FP Básica,Presencial,LOE,Transporte y Mantenimiento de Vehículos,241
España,2014-2015,FP Básica,Presencial,LOE,"Textil, Confección y Piel",8272
España,2014-2015,FP Básica,Presencial,LOE,Servicios Socioculturales y a la Comunidad,3516
España,2014-2015,FP Básica,Presencial,LOE,Seguridad y Medio Ambiente,5844
España,2014-2015,FP Básica,Presencial,LOE,Sanidad,8976
España,2014-2015,FP Básica,Presencial,LOE,Química,3664
España,2014-2015,FP Básica,Presencial,LOE,Marítimo-Pesquera,8324
España,2014-2015,FP Básica,Presencial,LOE,"Madera, Mueble y Corcho",2902
España,2014-2015,FP Básica,Presencial,LOE,Instalación y Mantenimiento,875
España,2014-2015,FP Básica,Presencial,LOE,Informática y Comunicaciones,5806
España,2014-2015,FP Básica,Presencial,LOE,Industrias Extractivas,3078
España,2014-2015,FP Básica,Presencial,LOE,Industrias Alimentarias,3865
España,2014-2015,FP Básica,Presencial,LOE,Imagen y Sonido,5954
España,2014-2015,FP Básica,Presencial,LOE,Imagen Personal,2350
España,2014-2015,FP Básica,Presencial,LOE,Hostelería y Turismo,1242
España,2014-2015,FP Básica,Presencial,LOE,Fabricación Mecánica,1873
España,2014-2015,FP Básica,Presencial,LOE,Energía y Agua,745
España,2014-2015,FP Básica,Presencial,LOE,Electricidad y Electrónica,3455
España,2014-2015,FP Básica,Presencial,LOE,Edificación y Obra Civil,5667
España,2014-2015,FP Básica,Presencial,LOE,Comercio y Marketing,7539
España,2014-2015,FP Básica,Presencial,LOE,Artes y Artesanías,4122
España,2014-2015,FP Básica,Presencial,LOE,Artes Gráficas,8682
España,2014-2015,FP Básica,Presencial,LOE,Agraria,600
España,2014-2015,FP Básica,Presencial,LOE,Administración y Gestión,1295
España,2014-2015,FP Básica,Presencial,LOE,Actividades Físicas y Deportivas,1808
España,2014-2015,FP Básica,Presencial,LOGSE,Todas las familias,9378
España,2014-2015,FP Básica,Presencial,LOGSE,"Servicios personales, socioculturales y a la comunidad",3875
España,2014-2015,FP Básica,Presencial,LOGSE,Servicios a la empresa,5675
España,2014-2015,FP Básica,Presencial,LOGSE,"Agricultura, pesca, extracción y energía",5535
España,2014-2015,FP Básica,Presencial,LOGSE,"Comercio, transporte y reparación de vehículos",2793
España,2014-2015,FP Básica,Presencial,LOGSE,Construcción,3431
España,2014-2015,FP Básica,Presencial,LOGSE,Industria,5875
España,2014-2015,FP Básica,Presencial,LOGSE,Hostelería,8568
España,2014-2015,FP Básica,Presencial,LOGSE,Actividades sanitarias,2824
España,2014-2015,FP Básica,Presencial,LOGSE,Familias STEM,9638
España,2014-2015,FP Básica,Presencial,LOGSE,Familias Industriales,1878
España,2014-2015,FP Básica,Presencial,LOGSE,Familias ni Industriales ni STEM,9969
España,2014-2015,FP Básica,Presencial,LOGSE,Vidrio y Cerámica,2490
España,2014-2015,FP Básica,Presencial,LOGSE,No distribuido por familia profesional,677
España,2014-2015,FP Básica,Presencial,LOGSE,Transporte y Mantenimiento de Vehículos,6344
España,2014-2015,FP Básica,Presencial,LOGSE,"Textil, Confección y Piel",9928
España,2014-2015,FP Básica,Presencial,LOGSE,Servicios Socioculturales y a la Comunidad,888
España,2014-2015,FP Básica,Presencial,LOGSE,Seguridad y Medio Ambiente,8244
España,2014-2015,FP Básica,Presencial,LOGSE,Sanidad,2352
España,2014-2015,FP Básica,Presencial,LOGSE,Química,5437
España,2014-2015,FP Básica,Presencial,LOGSE,Marítimo-Pesquera,1208
España,2014-2015,FP Básica,Presencial,LOGSE,"Madera, Mueble y Corcho",8243
España,2014-2015,FP Básica,Presencial,LOGSE,Instalación y Mantenimiento,9765
España,2014-2015,FP Básica,Presencial,LOGSE,Informática y Comunicaciones,2930
España,2014-2015,FP Básica,Presencial,LOGSE,Industrias Extractivas,7126
España,2014-2015,FP Básica,Presencial,LOGSE,Industrias Alimentarias,4274
España,2014-2015,FP Básica,Presencial,LOGSE,Imagen y Sonido,6718
España,2014-2015,FP Básica,Presencial,LOGSE,Imagen Personal,2365
España,2014-2015,FP Básica,Presencial,LOGSE,Hostelería y Turismo,3274
España,2014-2015,FP Básica,Presencial,LOGSE,Fabricación Mecánica,9252
España,2014-2015,FP Básica,Presencial,LOGSE,Energía y Agua,7299
España,2014-2015,FP Básica,Presencial,LOGSE,Electricidad y Electrónica,8370
España,2014-2015,FP Básica,Presencial,LOGSE,Edificación y Obra Civil,5246
España,2014-2015,FP Básica,Presencial,LOGSE,Comercio y Marketing,7273
España,2014-2015,FP Básica,Presencial,LOGSE,Artes y Artesanías,6346
España,2014-2015,FP Básica,Presencial,LOGSE,Artes Gráficas,9463
España,2014-2015,FP Básica,Presencial,LOGSE,Agraria,4137
España,2014-2015,FP Básica,Presencial,LOGSE,Administración y Gestión,2242
España,2014-2015,FP Básica,Presencial,LOGSE,Actividades Físicas y Deportivas,1642
España,2014-2015,FP Básica,A Distancia,LOE,Todas las familias,4297
España,2014-2015,FP Básica,A Distancia,LOE,"Servicios personales, socioculturales y a la comunidad",5474
España,2014-2015,FP Básica,A Distancia,LOE,Servicios a la empresa,4517
España,2014-2015,FP Básica,A Distancia,LOE,"Agricultura, pesca, extracción y energía",4251
España,2014-2015,FP Básica,A Distancia,LOE,"Comercio, transporte y reparación de vehículos",7613
España,2014-2015,FP Básica,A Distancia,LOE,Construcción,9007
España,2014-2015,FP Básica,A Distancia,LOE,Industria,3267
España,2014-2015,FP Básica,A Distancia,LOE,Hostelería,9766
España,2014-2015,FP Básica,A Distancia,LOE,Actividades sanitarias,8381
España,2014-2015,FP Básica,A Distancia,LOE,Familias STEM,9415
España,2014-2015,FP Básica,A Distancia,LOE,Familias Industriales,4808
España,2014-2015,FP Básica,A Distancia,LOE,Familias ni Industriales ni STEM,9111
España,2014-2015,FP Básica,A Distancia,LOE,Vidrio y Cerámica,7949
España,2014-2015,FP Básica,A Distancia,LOE,No distribuido por familia profesional,2828
España,2014-2015,FP Básica,A Distancia,LOE,Transporte y Mantenimiento de Vehículos,4008
España,2014-2015,FP Básica,A Distancia,LOE,"Textil, Confección y Piel",537
España,2014-2015,FP Básica,A Distancia,LOE,Servicios Socioculturales y a la Comunidad,9190
España,2014-2015,FP Básica,A Distancia,LOE,Seguridad y Medio Ambiente,2333
España,2014-2015,FP Básica,A Distancia,LOE,Sanidad,4030
España,2014-2015,FP Básica,A Distancia,LOE,Química,8805
España,2014-2015,FP Básica,A Distancia,LOE,Marítimo-Pesquera,5842
España,2014-2015,FP Básica,A Distancia,LOE,"Madera, Mueble y Corcho",1432
España,2014-2015,FP Básica,A Distancia,LOE,Instalación y Mantenimiento,3473
España,2014-2015,FP Básica,A Distancia,LOE,Informática y Comunicaciones,3547
España,2014-2015,FP Básica,A Distancia,LOE,Industrias Extractivas,5630
España,2014-2015,FP Básica,A Distancia,LOE,Industrias Alimentarias,9840
España,2014-2015,FP Básica,A Distancia,LOE,Imagen y Sonido,3498
España,2014-2015,FP Básica,A Distancia,LOE,Imagen Personal,3373
España,2014-2015,FP Básica,A Distancia,LOE,Hostelería y Turismo,6574
España,2014-2015,FP Básica,A Distancia,LOE,Fabricación Mecánica,7309
España,2014-2015,FP Básica,A Distancia,LOE,Energía y Agua,6543
España,2014-2015,FP Básica,A Distancia,LOE,Electricidad y Electrónica,2853
España,2014-2015,FP Básica,A Distancia,LOE,Edificación y Obra Civil,2360
España,2014-2015,FP Básica,A Distancia,LOE,Comercio y Marketing,693
España,2014-2015,FP Básica,A Distancia,LOE,Artes y Artesanías,6359
España,2014-2015,FP Básica,A Distancia,LOE,Artes Gráficas,9723
España,2014-2015,FP Básica,A Distancia,LOE,Agraria,3386
España,2014-2015,FP Básica,A Distancia,LOE,Administración y Gestión,3629
España,2014-2015,FP Básica,A Distancia,LOE,Actividades Físicas y Deportivas,5367
España,2014-2015,FP Básica,A Distancia,LOGSE,Todas las familias,7856
España,2014-2015,FP Básica,A Distancia,LOGSE,"Servicios personales, socioculturales y a la comunidad",9448
España,2014-2015,FP Básica,A Distancia,LOGSE,Servicios a la empresa,8897
España,2014-2015,FP Básica,A Distancia,LOGSE,"Agricultura, pesca, extracción y energía",5863
España,2014-2015,FP Básica,A Distancia,LOGSE,"Comercio, transporte y reparación de vehículos",3035
España,2014-2015,FP Básica,A Distancia,LOGSE,Construcción,3171
España,2014-2015,FP Básica,A Distancia,LOGSE,Industria,6370
España,2014-2015,FP Básica,A Distancia,LOGSE,Hostelería,9932
España,2014-2015,FP Básica,A Distancia,LOGSE,Actividades sanitarias,9743
España,2014-2015,FP Básica,A Distancia,LOGSE,Familias STEM,4591
España,2014-2015,FP Básica,A Distancia,LOGSE,Familias Industriales,7433
España,2014-2015,FP Básica,A Distancia,LOGSE,Familias ni Industriales ni STEM,7595
España,2014-2015,FP Básica,A Distancia,LOGSE,Vidrio y Cerámica,8334
España,2014-2015,FP Básica,A Distancia,LOGSE,No distribuido por familia profesional,5721
España,2014-2015,FP Básica,A Distancia,LOGSE,Transporte y Mantenimiento de Vehículos,3220
España,2014-2015,FP Básica,A Distancia,LOGSE,"Textil, Confección y Piel",1083
España,2014-2015,FP Básica,A Distancia,LOGSE,Servicios Socioculturales y a la Comunidad,2254
España,2014-2015,FP Básica,A Distancia,LOGSE,Seguridad y Medio Ambiente,8397
España,2014-2015,FP Básica,A Distancia,LOGSE,Sanidad,1686
España,2014-2015,FP Básica,A Distancia,LOGSE,Química,565
España,2014-2015,FP Básica,A Distancia,LOGSE,Marítimo-Pesquera,5579
España,2014-2015,FP Básica,A Distancia,LOGSE,"Madera, Mueble y Corcho",2551
España,2014-2015,FP Básica,A Distancia,LOGSE,Instalación y Mantenimiento,6152
España,2014-2015,FP Básica,A Distancia,LOGSE,Informática y Comunicaciones,2397
España,2014-2015,FP Básica,A Distancia,LOGSE,Industrias Extractivas,7885
España,2014-2015,FP Básica,A Distancia,LOGSE,Industrias Alimentarias,2801
España,2014-2015,FP Básica,A Distancia,LOGSE,Imagen y Sonido,8198
España,2014-2015,FP Básica,A Distancia,LOGSE,Imagen Personal,1206
España,2014-2015,FP Básica,A Distancia,LOGSE,Hostelería y Turismo,2948
España,2014-2015,FP Básica,A Distancia,LOGSE,Fabricación Mecánica,1824
España,2014-2015,FP Básica,A Distancia,LOGSE,Energía y Agua,6320
España,2014-2015,FP Básica,A Distancia,LOGSE,Electricidad y Electrónica,4193
España,2014-2015,FP Básica,A Distancia,LOGSE,Edificación y Obra Civil,1413
España,2014-2015,FP Básica,A Distancia,LOGSE,Comercio y Marketing,4037
España,2014-2015,FP Básica,A Distancia,LOGSE,Artes y Artesanías,1344
España,2014-2015,FP Básica,A Distancia,LOGSE,Artes Gráficas,7598
España,2014-2015,FP Básica,A Distancia,LOGSE,Agraria,6566
España,2014-2015,FP Básica,A Distancia,LOGSE,Administración y Gestión,6154
España,2014-2015,FP Básica,A Distancia,LOGSE,Actividades Físicas y Deportivas,1211
España,2015-2016,Total FP,Todas las modalidades,LOE,Todas las familias,6046
España,2015-2016,Total FP,Todas las modalidades,LOE,"Servicios personales, socioculturales y a la comunidad",2454
España,2015-2016,Total FP,Todas las modalidades,LOE,Servicios a la empresa,9439
España,2015-2016,Total FP,Todas las modalidades,LOE,"Agricultura, pesca, extracción y energía",3647
España,2015-2016,Total FP,Todas las modalidades,LOE,"Comercio, transporte y reparación de vehículos",5804
España,2015-2016,Total FP,Todas las modalidades,LOE,Construcción,8048
España,2015-2016,Total FP,Todas las modalidades,LOE,Industria,7435
España,2015-2016,Total FP,Todas las modalidades,LOE,Hostelería,1988
España,2015-2016,Total FP,Todas las modalidades,LOE,Actividades sanitarias,5262
España,2015-2016,Total FP,Todas las modalidades,LOE,Familias STEM,4263
España,2015-2016,Total FP,Todas las modalidades,LOE,Familias Industriales,6371
España,2015-2016,Total FP,Todas las modalidades,LOE,Familias ni Industriales ni STEM,7471
España,2015-2016,Total FP,Todas las modalidades,LOE,Vidrio y Cerámica,3893
España,2015-2016,Total FP,Todas las modalidades,LOE,No distribuido por familia profesional,9604
España,2015-2016,Total FP,Todas las modalidades,LOE,Transporte y Mantenimiento de Vehículos,2467
España,2015-2016,Total FP,Todas las modalidades,LOE,"Textil, Confección y Piel",6880
España,2015-2016,Total FP,Todas las modalidades,LOE,Servicios Socioculturales y a la Comunidad,4820
España,2015-2016,Total FP,Todas las modalidades,LOE,Seguridad y Medio Ambiente,9606
España,2015-2016,Total FP,Todas las modalidades,LOE,Sanidad,753
España,2015-2016,Total FP,Todas las modalidades,LOE,Química,2007
España,2015-2016,Total FP,Todas las modalidades,LOE,Marítimo-Pesquera,7123
España,2015-2016,Total FP,Todas las modalidades,LOE,"Madera, Mueble y Corcho",4920
España,2015-2016,Total FP,Todas las modalidades,LOE,Instalación y Mantenimiento,3760
España,2015-2016,Total FP,Todas las modalidades,LOE,Informática y Comunicaciones,7237
España,2015-2016,Total FP,Todas las modalidades,LOE,Industrias Extractivas,4245
España,2015-2016,Total FP,Todas las modalidades,LOE,Industrias Alimentarias,39
España,2015-2016,Total FP,Todas las modalidades,LOE,Imagen y Sonido,4366
España,2015-2016,Total FP,Todas las modalidades,LOE,Imagen Personal,7632
España,2015-2016,Total FP,Todas las modalidades,LOE,Hostelería y Turismo,9700
España,2015-2016,Total FP,Todas las modalidades,LOE,Fabricación Mecánica,2659
España,2015-2016,Total FP,Todas las modalidades,LOE,Energía y Agua,8415
España,2015-2016,Total FP,Todas las modalidades,LOE,Electricidad y Electrónica,1603
España,2015-2016,Total FP,Todas las modalidades,LOE,Edificación y Obra Civil,2200
España,2015-2016,Total FP,Todas las modalidades,LOE,Comercio y Marketing,5800
España,2015-2016,Total FP,Todas las modalidades,LOE,Artes y Artesanías,3335
España,2015-2016,Total FP,Todas las modalidades,LOE,Artes Gráficas,5861
España,2015-2016,Total FP,Todas las modalidades,LOE,Agraria,2011
España,2015-2016,Total FP,Todas las modalidades,LOE,Administración y Gestión,7775
España,2015-2016,Total FP,Todas las modalidades,LOE,Actividades Físicas y Deportivas,4160
España,2015-2016,Total FP,Todas las modalidades,LOGSE,Todas las familias,1846
España,2015-2016,Total FP,Todas las modalidades,LOGSE,"Servicios personales, socioculturales y a la comunidad",5195
España,2015-2016,Total FP,Todas las modalidades,LOGSE,Servicios a la empresa,2164
España,2015-2016,Total FP,Todas las modalidades,LOGSE,"Agricultura, pesca, extracción y energía",9744
España,2015-2016,Total FP,Todas las modalidades,LOGSE,"Comercio, transporte y reparación de vehículos",7768
España,2015-2016,Total FP,Todas las modalidades,LOGSE,Construcción,848
España,2015-2016,Total FP,Todas las modalidades,LOGSE,Industria,1259
España,2015-2016,Total FP,Todas las modalidades,LOGSE,Hostelería,2053
España,2015-2016,Total FP,Todas las modalidades,LOGSE,Actividades sanitarias,5385
España,2015-2016,Total FP,Todas las modalidades,LOGSE,Familias STEM,7732
España,2015-2016,Total FP,Todas las modalidades,LOGSE,Familias Industriales,8546
