geo,time,edu_cned_14,teaching_mode,plan,fp_ciclos,value
Galicia,2012-2013,Total FP,Todas las modalidades,LOE,Comercio y Marketing,3718
Galicia,2012-2013,Total FP,Todas las modalidades,LOE,Artes y Artesanías,3071
Galicia,2012-2013,Total FP,Todas las modalidades,LOE,Artes Gráficas,8028
Galicia,2012-2013,Total FP,Todas las modalidades,LOE,Agraria,962
Galicia,2012-2013,Total FP,Todas las modalidades,LOE,Administración y Gestión,4579
Galicia,2012-2013,Total FP,Todas las modalidades,LOE,Actividades Físicas y Deportivas,9025
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Todas las familias,697
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,"Servicios personales, socioculturales y a la comunidad",3726
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Servicios a la empresa,6564
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,"Agricultura, pesca, extracción y energía",2690
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,"Comercio, transporte y reparación de vehículos",3311
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Construcción,452
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Industria,6313
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Hostelería,5888
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Actividades sanitarias,8215
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Familias STEM,7316
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Familias Industriales,7995
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Familias ni Industriales ni STEM,8060
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Vidrio y Cerámica,8679
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,No distribuido por familia profesional,8330
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Transporte y Mantenimiento de Vehículos,3786
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,"Textil, Confección y Piel",9603
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Servicios Socioculturales y a la Comunidad,6788
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Seguridad y Medio Ambiente,8512
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Sanidad,2038
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Química,6720
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Marítimo-Pesquera,8979
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,"Madera, Mueble y Corcho",4741
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Instalación y Mantenimiento,6379
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Informática y Comunicaciones,2702
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Industrias Extractivas,8591
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Industrias Alimentarias,17
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Imagen y Sonido,2168
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Imagen Personal,4232
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Hostelería y Turismo,7463
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Fabricación Mecánica,9826
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Energía y Agua,8342
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Electricidad y Electrónica,637
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Edificación y Obra Civil,9484
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Comercio y Marketing,7509
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Artes y Artesanías,544
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Artes Gráficas,793
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Agraria,6925
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Administración y Gestión,979
Galicia,2012-2013,Total FP,Todas las modalidades,LOGSE,Actividades Físicas y Deportivas,8600
Galicia,2012-2013,Total FP,Presencial,LOE,Todas las familias,2347
Galicia,2012-2013,Total FP,Presencial,LOE,"Servicios personales, socioculturales y a la comunidad",959
Galicia,2012-2013,Total FP,Presencial,LOE,Servicios a la empresa,5105
Galicia,2012-2013,Total FP,Presencial,LOE,"Agricultura, pesca, extracción y energía",2000
Galicia,2012-2013,Total FP,Presencial,LOE,"Comercio, transporte y reparación de vehículos",3518
Galicia,2012-2013,Total FP,Presencial,LOE,Construcción,7212
Galicia,2012-2013,Total FP,Presencial,LOE,Industria,1941
Galicia,2012-2013,Total FP,Presencial,LOE,Hostelería,4047
Galicia,2012-2013,Total FP,Presencial,LOE,Actividades sanitarias,2710
Galicia,2012-2013,Total FP,Presencial,LOE,Familias STEM,1043
Galicia,2012-2013,Total FP,Presencial,LOE,Familias Industriales,5606
Galicia,2012-2013,Total FP,Presencial,LOE,Familias ni Industriales ni STEM,5377
Galicia,2012-2013,Total FP,Presencial,LOE,Vidrio y Cerámica,5053
Galicia,2012-2013,Total FP,Presencial,LOE,No distribuido por familia profesional,4311
Galicia,2012-2013,Total FP,Presencial,LOE,Transporte y Mantenimiento de Vehículos,7682
Galicia,2012-2013,Total FP,Presencial,LOE,"Textil, Confección y Piel",6333
Galicia,2012-2013,Total FP,Presencial,LOE,Servicios Socioculturales y a la Comunidad,2175
Galicia,2012-2013,Total FP,Presencial,LOE,Seguridad y Medio Ambiente,2211
Galicia,2012-2013,Total FP,Presencial,LOE,Sanidad,4925
Galicia,2012-2013,Total FP,Presencial,LOE,Química,5395
Galicia,2012-2013,Total FP,Presencial,LOE,Marítimo-Pesquera,4141
Galicia,2012-2013,Total FP,Presencial,LOE,"Madera, Mueble y Corcho",6336
Galicia,2012-2013,Total FP,Presencial,LOE,Instalación y Mantenimiento,3336
Galicia,2012-2013,Total FP,Presencial,LOE,Informática y Comunicaciones,5645
Galicia,2012-2013,Total FP,Presencial,LOE,Industrias Extractivas,1750
Galicia,2012-2013,Total FP,Presencial,LOE,Industrias Alimentarias,5116
Galicia,2012-2013,Total FP,Presencial,LOE,Imagen y Sonido,8473
Galicia,2012-2013,Total FP,Presencial,LOE,Imagen Personal,1862
Galicia,2012-2013,Total FP,Presencial,LOE,Hostelería y Turismo,3731
Galicia,2012-2013,Total FP,Presencial,LOE,Fabricación Mecánica,474
Galicia,2012-2013,Total FP,Presencial,LOE,Energía y Agua,3237
Galicia,2012-2013,Total FP,Presencial,LOE,Electricidad y Electrónica,4323
Galicia,2012-2013,Total FP,Presencial,LOE,Edificación y Obra Civil,3570
Galicia,2012-2013,Total FP,Presencial,LOE,Comercio y Marketing,2756
Galicia,2012-2013,Total FP,Presencial,LOE,Artes y Artesanías,9469
Galicia,2012-2013,Total FP,Presencial,LOE,Artes Gráficas,933
Galicia,2012-2013,Total FP,Presencial,LOE,Agraria,736
Galicia,2012-2013,Total FP,Presencial,LOE,Administración y Gestión,3670
Galicia,2012-2013,Total FP,Presencial,LOE,Actividades Físicas y Deportivas,1736
Galicia,2012-2013,Total FP,Presencial,LOGSE,Todas las familias,6665
Galicia,2012-2013,Total FP,Presencial,LOGSE,"Servicios personales, socioculturales y a la comunidad",7097
Galicia,2012-2013,Total FP,Presencial,LOGSE,Servicios a la empresa,3533
Galicia,2012-2013,Total FP,Presencial,LOGSE,"Agricultura, pesca, extracción y energía",7579
Galicia,2012-2013,Total FP,Presencial,LOGSE,"Comercio, transporte y reparación de vehículos",8948
Galicia,2012-2013,Total FP,Presencial,LOGSE,Construcción,3516
Galicia,2012-2013,Total FP,Presencial,LOGSE,Industria,9297
Galicia,2012-2013,Total FP,Presencial,LOGSE,Hostelería,2561
Galicia,2012-2013,Total FP,Presencial,LOGSE,Actividades sanitarias,6313
Galicia,2012-2013,Total FP,Presencial,LOGSE,Familias STEM,941
Galicia,2012-2013,Total FP,Presencial,LOGSE,Familias Industriales,3878
Galicia,2012-2013,Total FP,Presencial,LOGSE,Familias ni Industriales ni STEM,8171
Galicia,2012-2013,Total FP,Presencial,LOGSE,Vidrio y Cerámica,5415
Galicia,2012-2013,Total FP,Presencial,LOGSE,No distribuido por familia profesional,4794
Galicia,2012-2013,Total FP,Presencial,LOGSE,Transporte y Mantenimiento de Vehículos,9069
Galicia,2012-2013,Total FP,Presencial,LOGSE,"Textil, Confección y Piel",2298
Galicia,2012-2013,Total FP,Presencial,LOGSE,Servicios Socioculturales y a la Comunidad,3975
Galicia,2012-2013,Total FP,Presencial,LOGSE,Seguridad y Medio Ambiente,7148
Galicia,2012-2013,Total FP,Presencial,LOGSE,Sanidad,5684
Galicia,2012-2013,Total FP,Presencial,LOGSE,Química,8549
Galicia,2012-2013,Total FP,Presencial,LOGSE,Marítimo-Pesquera,1434
Galicia,2012-2013,Total FP,Presencial,LOGSE,"Madera, Mueble y Corcho",5107
Galicia,2012-2013,Total FP,Presencial,LOGSE,Instalación y Mantenimiento,1169
Galicia,2012-2013,Total FP,Presencial,LOGSE,Informática y Comunicaciones,1936
Galicia,2012-2013,Total FP,Presencial,LOGSE,Industrias Extractivas,9735
Galicia,2012-2013,Total FP,Presencial,LOGSE,Industrias Alimentarias,1603
Galicia,2012-2013,Total FP,Presencial,LOGSE,Imagen y Sonido,9102
Galicia,2012-2013,Total FP,Presencial,LOGSE,Imagen Personal,5640
Galicia,2012-2013,Total FP,Presencial,LOGSE,Hostelería y Turismo,6462
Galicia,2012-2013,Total FP,Presencial,LOGSE,Fabricación Mecánica,688
Galicia,2012-2013,Total FP,Presencial,LOGSE,Energía y Agua,7086
Galicia,2012-2013,Total FP,Presencial,LOGSE,Electricidad y Electrónica,8153
Galicia,2012-2013,Total FP,Presencial,LOGSE,Edificación y Obra Civil,2670
Galicia,2012-2013,Total FP,Presencial,LOGSE,Comercio y Marketing,6124
Galicia,2012-2013,Total FP,Presencial,LOGSE,Artes y Artesanías,159
Galicia,2012-2013,Total FP,Presencial,LOGSE,Artes Gráficas,7113
Galicia,2012-2013,Total FP,Presencial,LOGSE,Agraria,4157
Galicia,2012-2013,Total FP,Presencial,LOGSE,Administración y Gestión,9803
Galicia,2012-2013,Total FP,Presencial,LOGSE,Actividades Físicas y Deportivas,9802
Galicia,2012-2013,Total FP,A Distancia,LOE,Todas las familias,1730
Galicia,2012-2013,Total FP,A Distancia,LOE,"Servicios personales, socioculturales y a la comunidad",5800
Galicia,2012-2013,Total FP,A Distancia,LOE,Servicios a la empresa,7370
Galicia,2012-2013,Total FP,A Distancia,LOE,"Agricultura, pesca, extracción y energía",5329
Galicia,2012-2013,Total FP,A Distancia,LOE,"Comercio, transporte y reparación de vehículos",654
Galicia,2012-2013,Total FP,A Distancia,LOE,Construcción,783
Galicia,2012-2013,Total FP,A Distancia,LOE,Industria,5021
Galicia,2012-2013,Total FP,A Distancia,LOE,Hostelería,9482
Galicia,2012-2013,Total FP,A Distancia,LOE,Actividades sanitarias,2165
Galicia,2012-2013,Total FP,A Distancia,LOE,Familias STEM,492
Galicia,2012-2013,Total FP,A Distancia,LOE,Familias Industriales,458
Galicia,2012-2013,Total FP,A Distancia,LOE,Familias ni Industriales ni STEM,7868
Galicia,2012-2013,Total FP,A Distancia,LOE,Vidrio y Cerámica,6096
Galicia,2012-2013,Total FP,A Distancia,LOE,No distribuido por familia profesional,9674
Galicia,2012-2013,Total FP,A Distancia,LOE,Transporte y Mantenimiento de Vehículos,8643
Galicia,2012-2013,Total FP,A Distancia,LOE,"Textil, Confección y Piel",3426
Galicia,2012-2013,Total FP,A Distancia,LOE,Servicios Socioculturales y a la Comunidad,3119
Galicia,2012-2013,Total FP,A Distancia,LOE,Seguridad y Medio Ambiente,4090
Galicia,2012-2013,Total FP,A Distancia,LOE,Sanidad,1519
Galicia,2012-2013,Total FP,A Distancia,LOE,Química,5447
Galicia,2012-2013,Total FP,A Distancia,LOE,Marítimo-Pesquera,5543
Galicia,2012-2013,Total FP,A Distancia,LOE,"Madera, Mueble y Corcho",6979
Galicia,2012-2013,Total FP,A Distancia,LOE,Instalación y Mantenimiento,8226
Galicia,2012-2013,Total FP,A Distancia,LOE,Informática y Comunicaciones,4269
Galicia,2012-2013,Total FP,A Distancia,LOE,Industrias Extractivas,5773
Galicia,2012-2013,Total FP,A Distancia,LOE,Industrias Alimentarias,5887
Galicia,2012-2013,Total FP,A Distancia,LOE,Imagen y Sonido,4198
Galicia,2012-2013,Total FP,A Distancia,LOE,Imagen Personal,9
Galicia,2012-2013,Total FP,A Distancia,LOE,Hostelería y Turismo,3020
Galicia,2012-2013,Total FP,A Distancia,LOE,Fabricación Mecánica,5366
Galicia,2012-2013,Total FP,A Distancia,LOE,Energía y Agua,3268
Galicia,2012-2013,Total FP,A Distancia,LOE,Electricidad y Electrónica,1438
Galicia,2012-2013,Total FP,A Distancia,LOE,Edificación y Obra Civil,6783
Galicia,2012-2013,Total FP,A Distancia,LOE,Comercio y Marketing,9489
Galicia,2012-2013,Total FP,A Distancia,LOE,Artes y Artesanías,3006
Galicia,2012-2013,Total FP,A Distancia,LOE,Artes Gráficas,1596
Galicia,2012-2013,Total FP,A Distancia,LOE,Agraria,4121
Galicia,2012-2013,Total FP,A Distancia,LOE,Administración y Gestión,8911
Galicia,2012-2013,Total FP,A Distancia,LOE,Actividades Físicas y Deportivas,5564
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Todas las familias,3895
Galicia,2012-2013,Total FP,A Distancia,LOGSE,"Servicios personales, socioculturales y a la comunidad",4588
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Servicios a la empresa,5546
Galicia,2012-2013,Total FP,A Distancia,LOGSE,"Agricultura, pesca, extracción y energía",5530
Galicia,2012-2013,Total FP,A Distancia,LOGSE,"Comercio, transporte y reparación de vehículos",977
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Construcción,3745
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Industria,3536
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Hostelería,7136
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Actividades sanitarias,6539
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Familias STEM,7163
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Familias Industriales,5016
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Familias ni Industriales ni STEM,7254
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Vidrio y Cerámica,4725
Galicia,2012-2013,Total FP,A Distancia,LOGSE,No distribuido por familia profesional,6413
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Transporte y Mantenimiento de Vehículos,5584
Galicia,2012-2013,Total FP,A Distancia,LOGSE,"Textil, Confección y Piel",3106
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Servicios Socioculturales y a la Comunidad,351
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Seguridad y Medio Ambiente,403
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Sanidad,6963
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Química,8397
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Marítimo-Pesquera,2204
Galicia,2012-2013,Total FP,A Distancia,LOGSE,"Madera, Mueble y Corcho",6636
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Instalación y Mantenimiento,2851
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Informática y Comunicaciones,2230
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Industrias Extractivas,9446
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Industrias Alimentarias,3741
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Imagen y Sonido,152
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Imagen Personal,9489
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Hostelería y Turismo,3210
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Fabricación Mecánica,7912
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Energía y Agua,7283
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Electricidad y Electrónica,1599
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Edificación y Obra Civil,7480
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Comercio y Marketing,3943
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Artes y Artesanías,5513
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Artes Gráficas,2737
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Agraria,8195
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Administración y Gestión,3672
Galicia,2012-2013,Total FP,A Distancia,LOGSE,Actividades Físicas y Deportivas,4683
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Todas las familias,1103
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,"Servicios personales, socioculturales y a la comunidad",4340
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Servicios a la empresa,8275
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,"Agricultura, pesca, extracción y energía",8889
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,"Comercio, transporte y reparación de vehículos",6397
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Construcción,708
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Industria,9607
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Hostelería,3293
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Actividades sanitarias,3277
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Familias STEM,6326
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Familias Industriales,3927
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Familias ni Industriales ni STEM,6420
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Vidrio y Cerámica,9412
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,No distribuido por familia profesional,8847
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Transporte y Mantenimiento de Vehículos,6487
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,"Textil, Confección y Piel",8025
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Servicios Socioculturales y a la Comunidad,5024
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Seguridad y Medio Ambiente,7208
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Sanidad,2446
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Química,593
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Marítimo-Pesquera,4802
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,"Madera, Mueble y Corcho",1151
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Instalación y Mantenimiento,3099
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Informática y Comunicaciones,3271
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Industrias Extractivas,9596
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Industrias Alimentarias,928
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Imagen y Sonido,3762
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Imagen Personal,9638
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Hostelería y Turismo,4419
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Fabricación Mecánica,716
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Energía y Agua,8345
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Electricidad y Electrónica,9507
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Edificación y Obra Civil,593
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Comercio y Marketing,5891
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Artes y Artesanías,9297
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Artes Gráficas,9634
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Agraria,8476
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Administración y Gestión,5583
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOE,Actividades Físicas y Deportivas,9929
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Todas las familias,7786
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,"Servicios personales, socioculturales y a la comunidad",1601
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Servicios a la empresa,5373
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,"Agricultura, pesca, extracción y energía",3589
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,"Comercio, transporte y reparación de vehículos",3615
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Construcción,430
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Industria,3170
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Hostelería,4501
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Actividades sanitarias,1838
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Familias STEM,6825
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Familias Industriales,8313
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Familias ni Industriales ni STEM,5142
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Vidrio y Cerámica,4433
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,No distribuido por familia profesional,600
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Transporte y Mantenimiento de Vehículos,5249
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,"Textil, Confección y Piel",6277
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Servicios Socioculturales y a la Comunidad,6658
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Seguridad y Medio Ambiente,7155
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Sanidad,616
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Química,1116
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Marítimo-Pesquera,6196
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,"Madera, Mueble y Corcho",9042
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Instalación y Mantenimiento,2615
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Informática y Comunicaciones,2030
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Industrias Extractivas,395
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Industrias Alimentarias,2483
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Imagen y Sonido,5814
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Imagen Personal,6914
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Hostelería y Turismo,2934
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Fabricación Mecánica,5010
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Energía y Agua,4888
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Electricidad y Electrónica,3370
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Edificación y Obra Civil,5746
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Comercio y Marketing,6664
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Artes y Artesanías,6177
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Artes Gráficas,302
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Agraria,8511
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Administración y Gestión,8785
Galicia,2012-2013,FP Básica y Grado Medio,Todas las modalidades,LOGSE,Actividades Físicas y Deportivas,3289
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Todas las familias,4495
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,"Servicios personales, socioculturales y a la comunidad",6461
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Servicios a la empresa,6979
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,"Agricultura, pesca, extracción y energía",8858
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,"Comercio, transporte y reparación de vehículos",8787
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Construcción,111
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Industria,7096
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Hostelería,8714
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Actividades sanitarias,5946
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Familias STEM,188
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Familias Industriales,3321
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Familias ni Industriales ni STEM,1240
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Vidrio y Cerámica,6494
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,No distribuido por familia profesional,5937
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Transporte y Mantenimiento de Vehículos,5193
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,"Textil, Confección y Piel",5504
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Servicios Socioculturales y a la Comunidad,376
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Seguridad y Medio Ambiente,3868
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Sanidad,2170
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Química,7923
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Marítimo-Pesquera,2672
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,"Madera, Mueble y Corcho",266
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Instalación y Mantenimiento,2579
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Informática y Comunicaciones,331
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Industrias Extractivas,611
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Industrias Alimentarias,6320
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Imagen y Sonido,4707
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Imagen Personal,4644
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Hostelería y Turismo,8774
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Fabricación Mecánica,7176
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Energía y Agua,4033
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Electricidad y Electrónica,2765
Galicia,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Edificación y Obra Civil,9790
